Timestamp (s),Position_X (m),Position_Y (m),Position_Z (m),Speed_X (m/s),Speed_Y (m/s),Speed_Z (m/s),Pitch (rad),Roll (rad),Yaw (rad),Image_Center_Offset (pixels)
81.77 s,4.87 m,-1.08 m,0.49 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
81.87 s,4.87 m,-1.07 m,0.49 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
81.98 s,4.87 m,-1.06 m,0.49 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
82.09 s,4.87 m,-1.05 m,0.49 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
82.2 s,4.87 m,-1.04 m,0.49 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
82.31 s,4.87 m,-1.03 m,0.49 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
82.42 s,4.87 m,-1.02 m,0.49 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
82.53 s,4.87 m,-1.01 m,0.49 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
82.63 s,4.87 m,-1.00 m,0.49 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
82.75 s,4.87 m,-0.99 m,0.49 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
82.86 s,4.87 m,-0.98 m,0.49 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
82.96 s,4.87 m,-0.97 m,0.49 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
83.09 s,4.87 m,-0.96 m,0.49 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
83.2 s,4.88 m,-0.95 m,0.49 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
83.33 s,4.88 m,-0.94 m,0.49 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
83.42 s,4.88 m,-0.93 m,0.49 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
83.54 s,4.88 m,-0.92 m,0.49 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
83.67 s,4.88 m,-0.91 m,0.49 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
83.76 s,4.88 m,-0.90 m,0.49 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
83.87 s,4.88 m,-0.89 m,0.49 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
83.98 s,4.88 m,-0.88 m,0.49 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
84.09 s,4.88 m,-0.87 m,0.49 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
84.19 s,4.89 m,-0.86 m,0.49 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
84.31 s,4.89 m,-0.85 m,0.49 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
84.43 s,4.89 m,-0.84 m,0.49 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
84.54 s,4.89 m,-0.83 m,0.49 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
84.64 s,4.89 m,-0.82 m,0.49 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
84.76 s,4.89 m,-0.81 m,0.49 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
84.87 s,4.89 m,-0.80 m,0.49 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
84.98 s,4.89 m,-0.79 m,0.49 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
85.09 s,4.89 m,-0.78 m,0.49 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
85.2 s,4.89 m,-0.77 m,0.49 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
85.31 s,4.90 m,-0.76 m,0.49 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
85.42 s,4.90 m,-0.75 m,0.49 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
85.54 s,4.90 m,-0.74 m,0.49 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
85.65 s,4.90 m,-0.73 m,0.49 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
85.77 s,4.90 m,-0.72 m,0.49 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
85.87 s,4.90 m,-0.71 m,0.49 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
85.98 s,4.90 m,-0.70 m,0.49 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
86.09 s,4.90 m,-0.69 m,0.49 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
86.2 s,4.90 m,-0.68 m,0.49 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
86.31 s,4.90 m,-0.67 m,0.49 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
86.42 s,4.90 m,-0.66 m,0.49 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
86.52 s,4.90 m,-0.65 m,0.49 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
86.65 s,4.90 m,-0.64 m,0.49 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
86.76 s,4.90 m,-0.63 m,0.49 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
86.88 s,4.90 m,-0.62 m,0.49 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
87.0 s,4.90 m,-0.61 m,0.49 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
87.12 s,4.90 m,-0.60 m,0.49 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
87.24 s,4.90 m,-0.59 m,0.49 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
87.36 s,4.90 m,-0.58 m,0.49 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
87.48 s,4.90 m,-0.57 m,0.49 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
87.6 s,4.90 m,-0.56 m,0.49 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
87.72 s,4.90 m,-0.55 m,0.49 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
87.84 s,4.90 m,-0.54 m,0.49 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
87.95 s,4.90 m,-0.53 m,0.49 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
88.07 s,4.90 m,-0.52 m,0.49 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
88.19 s,4.90 m,-0.50 m,0.49 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
88.31 s,4.90 m,-0.49 m,0.49 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
88.42 s,4.90 m,-0.48 m,0.49 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
88.54 s,4.90 m,-0.47 m,0.49 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
88.66 s,4.90 m,-0.46 m,0.49 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
88.77 s,4.90 m,-0.45 m,0.49 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
88.89 s,4.90 m,-0.44 m,0.49 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
89.0 s,4.90 m,-0.43 m,0.49 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
89.12 s,4.90 m,-0.42 m,0.49 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
89.24 s,4.90 m,-0.41 m,0.49 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
89.35 s,4.90 m,-0.40 m,0.49 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
89.47 s,4.90 m,-0.39 m,0.49 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
89.58 s,4.90 m,-0.38 m,0.49 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
89.7 s,4.90 m,-0.37 m,0.49 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
89.81 s,4.90 m,-0.36 m,0.49 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
89.93 s,4.90 m,-0.35 m,0.49 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
90.05 s,4.90 m,-0.34 m,0.49 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
90.16 s,4.90 m,-0.33 m,0.49 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
90.28 s,4.90 m,-0.32 m,0.49 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
90.4 s,4.90 m,-0.31 m,0.49 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
90.51 s,4.90 m,-0.30 m,0.49 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
90.63 s,4.90 m,-0.29 m,0.49 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
90.74 s,4.90 m,-0.28 m,0.49 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
90.86 s,4.90 m,-0.27 m,0.49 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
90.97 s,4.90 m,-0.26 m,0.49 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
91.09 s,4.90 m,-0.25 m,0.49 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
91.21 s,4.90 m,-0.24 m,0.49 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
91.33 s,4.90 m,-0.23 m,0.49 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
91.44 s,4.90 m,-0.21 m,0.49 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
91.56 s,4.90 m,-0.20 m,0.49 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
91.68 s,4.90 m,-0.20 m,0.49 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
91.8 s,4.91 m,-0.18 m,0.49 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
91.92 s,4.91 m,-0.17 m,0.49 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
92.04 s,4.91 m,-0.16 m,0.49 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
92.16 s,4.91 m,-0.15 m,0.49 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
92.28 s,4.91 m,-0.14 m,0.49 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
92.39 s,4.91 m,-0.13 m,0.49 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
92.51 s,4.91 m,-0.12 m,0.49 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
92.64 s,4.91 m,-0.11 m,0.49 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
