Timestamp (s),Position_X (m),Position_Y (m),Position_Z (m),Speed_X (m/s),Speed_Y (m/s),Speed_Z (m/s),Pitch (rad),Roll (rad),Yaw (rad),Image_Center_Offset (pixels)
21.43 s,-1.69 m,-4.79 m,0.47 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,6 pixels
21.56 s,-1.70 m,-4.79 m,0.47 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,6 pixels
21.68 s,-1.71 m,-4.79 m,0.47 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,6 pixels
21.8 s,-1.72 m,-4.79 m,0.47 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,6 pixels
21.92 s,-1.73 m,-4.79 m,0.47 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,5 pixels
22.04 s,-1.74 m,-4.79 m,0.47 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,5 pixels
22.16 s,-1.75 m,-4.78 m,0.47 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,5 pixels
22.28 s,-1.76 m,-4.78 m,0.47 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,5 pixels
22.41 s,-1.77 m,-4.78 m,0.47 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,5 pixels
22.53 s,-1.78 m,-4.78 m,0.47 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,5 pixels
22.67 s,-1.79 m,-4.78 m,0.47 m,-0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,5 pixels
22.79 s,-1.80 m,-4.78 m,0.47 m,-0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,5 pixels
22.91 s,-1.81 m,-4.78 m,0.47 m,-0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,5 pixels
23.02 s,-1.82 m,-4.78 m,0.47 m,-0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,5 pixels
23.14 s,-1.83 m,-4.78 m,0.47 m,-0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,5 pixels
23.26 s,-1.84 m,-4.78 m,0.47 m,-0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
23.39 s,-1.85 m,-4.78 m,0.47 m,-0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
23.51 s,-1.86 m,-4.78 m,0.47 m,-0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
23.63 s,-1.87 m,-4.78 m,0.47 m,-0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
23.75 s,-1.88 m,-4.78 m,0.47 m,-0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
23.86 s,-1.89 m,-4.78 m,0.47 m,-0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
23.98 s,-1.90 m,-4.78 m,0.47 m,-0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
24.1 s,-1.91 m,-4.78 m,0.47 m,-0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
24.22 s,-1.92 m,-4.78 m,0.47 m,-0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
24.38 s,-1.93 m,-4.78 m,0.47 m,-0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
24.5 s,-1.94 m,-4.78 m,0.47 m,-0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
24.61 s,-1.95 m,-4.78 m,0.47 m,-0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
24.73 s,-1.96 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
24.85 s,-1.97 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
24.96 s,-1.98 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
25.08 s,-1.99 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
25.2 s,-2.00 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
25.31 s,-2.01 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
25.43 s,-2.02 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
25.55 s,-2.03 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
25.66 s,-2.04 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
25.78 s,-2.05 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
25.95 s,-2.06 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
26.07 s,-2.07 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
26.18 s,-2.08 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
26.3 s,-2.09 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
26.42 s,-2.10 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
26.54 s,-2.11 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
26.66 s,-2.12 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
26.78 s,-2.13 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
26.9 s,-2.14 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
27.02 s,-2.15 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,4 pixels
27.14 s,-2.16 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,5 pixels
27.25 s,-2.17 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,5 pixels
27.37 s,-2.18 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,5 pixels
27.53 s,-2.19 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,5 pixels
27.64 s,-2.20 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,5 pixels
27.77 s,-2.21 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,5 pixels
27.88 s,-2.22 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,5 pixels
28.0 s,-2.23 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.13 rad,5 pixels
28.12 s,-2.24 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,5 pixels
28.23 s,-2.25 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,5 pixels
28.35 s,-2.25 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,5 pixels
28.47 s,-2.26 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,6 pixels
28.58 s,-2.27 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,6 pixels
28.7 s,-2.28 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,6 pixels
28.82 s,-2.29 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,6 pixels
28.93 s,-2.30 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,6 pixels
29.05 s,-2.31 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,6 pixels
29.17 s,-2.32 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,6 pixels
29.3 s,-2.33 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,6 pixels
29.42 s,-2.34 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,7 pixels
29.54 s,-2.35 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,7 pixels
29.66 s,-2.36 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,7 pixels
29.78 s,-2.38 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,7 pixels
29.89 s,-2.39 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,7 pixels
30.01 s,-2.40 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,7 pixels
30.13 s,-2.41 m,-4.79 m,0.47 m,-0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,7 pixels
30.25 s,-2.42 m,-4.79 m,0.47 m,-0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,7 pixels
30.36 s,-2.43 m,-4.79 m,0.47 m,-0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,7 pixels
30.48 s,-2.44 m,-4.79 m,0.47 m,-0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,7 pixels
30.6 s,-2.45 m,-4.79 m,0.47 m,-0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,7 pixels
30.72 s,-2.46 m,-4.79 m,0.47 m,-0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,7 pixels
30.84 s,-2.47 m,-4.79 m,0.47 m,-0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,7 pixels
30.95 s,-2.48 m,-4.79 m,0.47 m,-0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,6 pixels
31.07 s,-2.49 m,-4.79 m,0.47 m,-0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,6 pixels
31.18 s,-2.51 m,-4.79 m,0.47 m,-0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,6 pixels
31.3 s,-2.52 m,-4.79 m,0.47 m,-0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,6 pixels
31.42 s,-2.53 m,-4.79 m,0.47 m,-0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,6 pixels
31.54 s,-2.54 m,-4.79 m,0.47 m,-0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,6 pixels
31.66 s,-2.55 m,-4.79 m,0.47 m,-0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,6 pixels
31.78 s,-2.56 m,-4.79 m,0.47 m,-0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,6 pixels
31.9 s,-2.57 m,-4.79 m,0.47 m,-0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,6 pixels
32.02 s,-2.58 m,-4.79 m,0.47 m,-0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,6 pixels
32.13 s,-2.59 m,-4.79 m,0.47 m,-0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,6 pixels
32.26 s,-2.60 m,-4.79 m,0.47 m,-0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,6 pixels
32.38 s,-2.61 m,-4.79 m,0.47 m,-0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,6 pixels
32.5 s,-2.62 m,-4.79 m,0.47 m,-0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,6 pixels
32.62 s,-2.64 m,-4.79 m,0.47 m,-0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,6 pixels
32.74 s,-2.65 m,-4.79 m,0.47 m,-0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,6 pixels
32.87 s,-2.66 m,-4.79 m,0.47 m,-0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,6 pixels
32.99 s,-2.67 m,-4.78 m,0.47 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,5 pixels
33.11 s,-2.68 m,-4.78 m,0.47 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,5 pixels
33.23 s,-2.69 m,-4.78 m,0.47 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,5 pixels
33.35 s,-2.70 m,-4.78 m,0.47 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,5 pixels
33.47 s,-2.71 m,-4.78 m,0.47 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,5 pixels
33.59 s,-2.72 m,-4.78 m,0.47 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,5 pixels
33.71 s,-2.74 m,-4.78 m,0.47 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,5 pixels
33.84 s,-2.75 m,-4.78 m,0.47 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,5 pixels
33.95 s,-2.76 m,-4.78 m,0.47 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,5 pixels
34.07 s,-2.77 m,-4.78 m,0.47 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,5 pixels
34.19 s,-2.78 m,-4.78 m,0.47 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,5 pixels
34.31 s,-2.79 m,-4.78 m,0.47 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,5 pixels
34.43 s,-2.80 m,-4.78 m,0.47 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,5 pixels
34.55 s,-2.81 m,-4.78 m,0.47 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,5 pixels
34.66 s,-2.82 m,-4.78 m,0.47 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,5 pixels
34.79 s,-2.83 m,-4.78 m,0.47 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,5 pixels
34.91 s,-2.84 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,5 pixels
35.02 s,-2.85 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,5 pixels
35.14 s,-2.86 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,5 pixels
35.26 s,-2.88 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,5 pixels
35.38 s,-2.89 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,5 pixels
35.49 s,-2.90 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,5 pixels
35.61 s,-2.91 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,5 pixels
35.73 s,-2.92 m,-4.78 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,5 pixels
35.85 s,-2.93 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,5 pixels
35.97 s,-2.94 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,5 pixels
36.09 s,-2.95 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,5 pixels
36.21 s,-2.96 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,5 pixels
36.32 s,-2.97 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,5 pixels
36.44 s,-2.98 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,5 pixels
36.56 s,-2.99 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,5 pixels
36.68 s,-3.00 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,6 pixels
36.8 s,-3.01 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,6 pixels
36.92 s,-3.03 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,6 pixels
37.04 s,-3.04 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,6 pixels
37.16 s,-3.05 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,6 pixels
37.28 s,-3.06 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,6 pixels
37.4 s,-3.07 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,7 pixels
37.51 s,-3.08 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,7 pixels
37.64 s,-3.09 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,7 pixels
37.75 s,-3.10 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,7 pixels
37.87 s,-3.11 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,7 pixels
37.99 s,-3.12 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,7 pixels
38.11 s,-3.13 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,7 pixels
38.23 s,-3.14 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,7 pixels
38.35 s,-3.16 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,7 pixels
38.47 s,-3.17 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,7 pixels
38.59 s,-3.18 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,8 pixels
38.7 s,-3.19 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,8 pixels
38.82 s,-3.20 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,8 pixels
38.94 s,-3.21 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,8 pixels
39.05 s,-3.22 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,8 pixels
39.17 s,-3.23 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,8 pixels
39.29 s,-3.24 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,8 pixels
39.41 s,-3.25 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,8 pixels
39.53 s,-3.26 m,-4.79 m,0.47 m,-0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,-3.14 rad,8 pixels
