Timestamp (s),Position_X (m),Position_Y (m),Position_Z (m),Speed_X (m/s),Speed_Y (m/s),Speed_Z (m/s),Pitch (rad),Roll (rad),Yaw (rad),Image_Center_Offset (pixels)
82.22 s,4.80 m,-1.95 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
82.34 s,4.80 m,-1.94 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
82.46 s,4.80 m,-1.93 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
82.57 s,4.80 m,-1.92 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
82.7 s,4.80 m,-1.91 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
82.81 s,4.80 m,-1.90 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
82.93 s,4.80 m,-1.89 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
83.04 s,4.80 m,-1.88 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-1 pixels
83.16 s,4.81 m,-1.87 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
83.28 s,4.81 m,-1.86 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,2 pixels
83.4 s,4.81 m,-1.85 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,2 pixels
83.52 s,4.81 m,-1.84 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,2 pixels
83.64 s,4.81 m,-1.83 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,2 pixels
83.76 s,4.81 m,-1.81 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,2 pixels
83.88 s,4.81 m,-1.80 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,2 pixels
84.01 s,4.81 m,-1.79 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,2 pixels
84.13 s,4.81 m,-1.78 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,1 pixels
84.25 s,4.81 m,-1.77 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,1 pixels
84.37 s,4.81 m,-1.76 m,0.46 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,1 pixels
84.49 s,4.81 m,-1.75 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
84.61 s,4.81 m,-1.74 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-1 pixels
84.73 s,4.82 m,-1.72 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-1 pixels
84.85 s,4.82 m,-1.71 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-1 pixels
84.97 s,4.82 m,-1.70 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
85.08 s,4.82 m,-1.69 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
85.19 s,4.82 m,-1.68 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
85.31 s,4.82 m,-1.67 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
85.43 s,4.82 m,-1.66 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-3 pixels
85.54 s,4.82 m,-1.65 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-3 pixels
85.67 s,4.82 m,-1.64 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-3 pixels
85.79 s,4.82 m,-1.63 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-3 pixels
85.91 s,4.82 m,-1.61 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
86.04 s,4.82 m,-1.60 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
86.16 s,4.82 m,-1.59 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
86.29 s,4.82 m,-1.58 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
86.41 s,4.81 m,-1.57 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
86.53 s,4.81 m,-1.56 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
86.65 s,4.81 m,-1.55 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
86.77 s,4.81 m,-1.54 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
86.89 s,4.81 m,-1.53 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
87.01 s,4.81 m,-1.51 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
87.13 s,4.81 m,-1.50 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
87.25 s,4.81 m,-1.49 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
87.37 s,4.82 m,-1.48 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
87.48 s,4.82 m,-1.47 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
87.6 s,4.82 m,-1.46 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
87.72 s,4.82 m,-1.45 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
87.84 s,4.82 m,-1.44 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
87.95 s,4.82 m,-1.43 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
88.07 s,4.82 m,-1.42 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
88.19 s,4.82 m,-1.40 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
88.3 s,4.82 m,-1.39 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
88.42 s,4.82 m,-1.38 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
88.54 s,4.82 m,-1.37 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
88.66 s,4.82 m,-1.36 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
88.78 s,4.82 m,-1.35 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
88.9 s,4.82 m,-1.34 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
89.01 s,4.82 m,-1.33 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
89.14 s,4.82 m,-1.32 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
89.25 s,4.82 m,-1.31 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
89.37 s,4.82 m,-1.30 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
89.49 s,4.82 m,-1.29 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
89.61 s,4.82 m,-1.28 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
89.72 s,4.82 m,-1.27 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
89.84 s,4.82 m,-1.26 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
89.96 s,4.82 m,-1.25 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
90.08 s,4.82 m,-1.24 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
90.19 s,4.82 m,-1.23 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
90.32 s,4.82 m,-1.21 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
90.44 s,4.82 m,-1.20 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
90.56 s,4.82 m,-1.19 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
90.68 s,4.82 m,-1.18 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
90.79 s,4.82 m,-1.17 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
90.91 s,4.82 m,-1.16 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
91.03 s,4.82 m,-1.15 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
91.14 s,4.82 m,-1.14 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
91.26 s,4.82 m,-1.13 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
91.37 s,4.82 m,-1.12 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
91.49 s,4.82 m,-1.11 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
91.61 s,4.82 m,-1.10 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
91.72 s,4.82 m,-1.08 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
91.84 s,4.82 m,-1.07 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
91.96 s,4.82 m,-1.06 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
92.07 s,4.82 m,-1.05 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
92.19 s,4.82 m,-1.04 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
92.31 s,4.82 m,-1.03 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
92.42 s,4.82 m,-1.02 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
92.54 s,4.82 m,-1.01 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
92.66 s,4.82 m,-1.00 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
92.78 s,4.82 m,-0.99 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
92.89 s,4.82 m,-0.98 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
93.01 s,4.82 m,-0.97 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
93.13 s,4.82 m,-0.96 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
93.25 s,4.82 m,-0.95 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
93.37 s,4.82 m,-0.94 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
93.49 s,4.82 m,-0.92 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
93.61 s,4.82 m,-0.91 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
93.73 s,4.82 m,-0.90 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
93.85 s,4.82 m,-0.89 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
93.98 s,4.82 m,-0.88 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
94.1 s,4.82 m,-0.87 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
94.22 s,4.82 m,-0.86 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
94.34 s,4.82 m,-0.85 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
94.46 s,4.82 m,-0.83 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
94.58 s,4.82 m,-0.82 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
94.7 s,4.82 m,-0.81 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
94.82 s,4.82 m,-0.80 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
94.94 s,4.82 m,-0.79 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
95.06 s,4.82 m,-0.78 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
95.18 s,4.82 m,-0.77 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
95.3 s,4.82 m,-0.76 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
95.42 s,4.82 m,-0.75 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
95.54 s,4.82 m,-0.74 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
95.66 s,4.82 m,-0.72 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
95.78 s,4.82 m,-0.71 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
95.9 s,4.82 m,-0.70 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
96.02 s,4.82 m,-0.69 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
96.14 s,4.82 m,-0.68 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
96.26 s,4.82 m,-0.67 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
96.37 s,4.82 m,-0.66 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
96.49 s,4.82 m,-0.65 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
96.61 s,4.82 m,-0.64 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
96.72 s,4.82 m,-0.63 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
96.84 s,4.82 m,-0.62 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
96.96 s,4.82 m,-0.61 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
97.08 s,4.82 m,-0.60 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
97.19 s,4.82 m,-0.59 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
97.31 s,4.82 m,-0.57 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
97.43 s,4.82 m,-0.56 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
97.56 s,4.82 m,-0.55 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
97.68 s,4.82 m,-0.54 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
97.8 s,4.83 m,-0.53 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
97.91 s,4.83 m,-0.52 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
98.03 s,4.83 m,-0.51 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
98.14 s,4.83 m,-0.50 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
98.26 s,4.83 m,-0.49 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
98.38 s,4.83 m,-0.48 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
98.49 s,4.83 m,-0.47 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
98.62 s,4.83 m,-0.45 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
98.75 s,4.83 m,-0.44 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
98.87 s,4.83 m,-0.43 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
98.99 s,4.83 m,-0.42 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-7 pixels
99.11 s,4.83 m,-0.41 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-8 pixels
99.23 s,4.83 m,-0.40 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-9 pixels
99.34 s,4.83 m,-0.39 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-10 pixels
99.46 s,4.83 m,-0.38 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-11 pixels
99.58 s,4.83 m,-0.37 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,-12 pixels
99.69 s,4.83 m,-0.36 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,-13 pixels
99.81 s,4.83 m,-0.35 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,-14 pixels
99.83 s,4.83 m,-0.34 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,-15 pixels
99.85 s,4.83 m,-0.34 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-17 pixels
99.88 s,4.83 m,-0.34 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-18 pixels
99.9 s,4.83 m,-0.34 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-19 pixels
99.92 s,4.83 m,-0.34 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-19 pixels
99.95 s,4.83 m,-0.34 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-20 pixels
99.97 s,4.83 m,-0.33 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-21 pixels
100.0 s,4.83 m,-0.33 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-22 pixels
100.04 s,4.83 m,-0.33 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-23 pixels
100.06 s,4.83 m,-0.33 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-24 pixels
100.07 s,4.83 m,-0.33 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-25 pixels
100.09 s,4.83 m,-0.32 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-25 pixels
100.11 s,4.83 m,-0.32 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-25 pixels
100.13 s,4.83 m,-0.32 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-26 pixels
100.22 s,4.82 m,-0.31 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-26 pixels
100.34 s,4.82 m,-0.30 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-27 pixels
100.41 s,4.82 m,-0.29 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-27 pixels
100.53 s,4.82 m,-0.28 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-28 pixels
100.64 s,4.82 m,-0.27 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-29 pixels
100.76 s,4.82 m,-0.26 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-30 pixels
100.87 s,4.82 m,-0.25 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-30 pixels
100.99 s,4.82 m,-0.24 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-31 pixels
101.1 s,4.82 m,-0.23 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-32 pixels
101.2 s,4.82 m,-0.22 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-33 pixels
101.32 s,4.82 m,-0.21 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-33 pixels
101.42 s,4.82 m,-0.20 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-34 pixels
101.52 s,4.82 m,-0.19 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-35 pixels
101.63 s,4.82 m,-0.18 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-35 pixels
101.73 s,4.82 m,-0.17 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-36 pixels
