Timestamp (s),Position_X (m),Position_Y (m),Position_Z (m),Speed_X (m/s),Speed_Y (m/s),Speed_Z (m/s),Pitch (rad),Roll (rad),Yaw (rad),Image_Center_Offset (pixels)
147.16 s,4.81 m,3.72 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
147.28 s,4.81 m,3.73 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
147.4 s,4.81 m,3.74 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
147.51 s,4.81 m,3.75 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
147.63 s,4.81 m,3.76 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
147.75 s,4.81 m,3.77 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
147.87 s,4.81 m,3.78 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
147.99 s,4.81 m,3.80 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
148.1 s,4.81 m,3.81 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
148.22 s,4.81 m,3.82 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
148.34 s,4.81 m,3.83 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
148.46 s,4.81 m,3.84 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
148.58 s,4.81 m,3.85 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
148.7 s,4.81 m,3.86 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
148.81 s,4.81 m,3.87 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
148.93 s,4.81 m,3.88 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
149.05 s,4.81 m,3.90 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
149.16 s,4.81 m,3.91 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
149.28 s,4.81 m,3.92 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
149.4 s,4.81 m,3.93 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-2 pixels
149.51 s,4.81 m,3.94 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-1 pixels
149.64 s,4.81 m,3.95 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-1 pixels
149.75 s,4.81 m,3.96 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-1 pixels
149.87 s,4.81 m,3.97 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-1 pixels
149.99 s,4.81 m,3.98 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-1 pixels
150.1 s,4.81 m,3.99 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-1 pixels
150.22 s,4.81 m,4.00 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-1 pixels
150.33 s,4.81 m,4.01 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-1 pixels
150.45 s,4.81 m,4.03 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,-1 pixels
150.57 s,4.81 m,4.04 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,-1 pixels
150.69 s,4.81 m,4.05 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,-1 pixels
150.8 s,4.81 m,4.06 m,0.46 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,-1 pixels
150.92 s,4.81 m,4.07 m,0.46 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,-1 pixels
151.04 s,4.81 m,4.08 m,0.46 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,-1 pixels
151.16 s,4.81 m,4.09 m,0.46 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,-1 pixels
151.28 s,4.81 m,4.10 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,-1 pixels
151.39 s,4.81 m,4.11 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,-1 pixels
151.52 s,4.82 m,4.12 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,-1 pixels
151.63 s,4.82 m,4.13 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,-1 pixels
151.75 s,4.82 m,4.14 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,-2 pixels
151.87 s,4.82 m,4.16 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,-2 pixels
152.0 s,4.82 m,4.17 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,-2 pixels
152.11 s,4.82 m,4.18 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,-2 pixels
152.23 s,4.82 m,4.19 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,-2 pixels
152.34 s,4.82 m,4.20 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,-2 pixels
152.46 s,4.82 m,4.21 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,-3 pixels
152.58 s,4.82 m,4.22 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,-3 pixels
152.7 s,4.82 m,4.23 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,-3 pixels
152.81 s,4.82 m,4.24 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,-3 pixels
152.93 s,4.82 m,4.25 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,-4 pixels
153.05 s,4.82 m,4.26 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,-5 pixels
153.17 s,4.82 m,4.27 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,-6 pixels
153.28 s,4.82 m,4.28 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,-7 pixels
153.4 s,4.82 m,4.29 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.54 rad,-8 pixels
156.42 s,4.76 m,4.54 m,0.46 m,-0.12 m/s,0.01 m/s,-0.00 m/s,0.01 rad,-0.00 rad,3.12 rad,-8 pixels
156.44 s,4.76 m,4.54 m,0.46 m,-0.12 m/s,0.00 m/s,-0.00 m/s,0.01 rad,-0.00 rad,3.12 rad,-9 pixels
156.46 s,4.76 m,4.54 m,0.46 m,-0.12 m/s,0.00 m/s,-0.00 m/s,0.01 rad,-0.00 rad,3.12 rad,-10 pixels
156.48 s,4.75 m,4.54 m,0.46 m,-0.12 m/s,0.00 m/s,-0.00 m/s,0.01 rad,-0.00 rad,3.12 rad,-11 pixels
156.5 s,4.75 m,4.54 m,0.46 m,-0.12 m/s,0.00 m/s,-0.00 m/s,0.01 rad,-0.00 rad,3.12 rad,-11 pixels
156.52 s,4.75 m,4.54 m,0.46 m,-0.12 m/s,0.00 m/s,-0.00 m/s,0.01 rad,-0.00 rad,3.12 rad,-12 pixels
156.54 s,4.75 m,4.54 m,0.46 m,-0.12 m/s,0.00 m/s,-0.00 m/s,0.01 rad,-0.00 rad,3.12 rad,-13 pixels
156.56 s,4.75 m,4.54 m,0.46 m,-0.12 m/s,0.00 m/s,-0.00 m/s,0.01 rad,-0.00 rad,3.12 rad,-13 pixels
156.58 s,4.74 m,4.54 m,0.46 m,-0.13 m/s,0.00 m/s,-0.00 m/s,0.01 rad,0.00 rad,3.12 rad,-14 pixels
156.61 s,4.74 m,4.54 m,0.46 m,-0.13 m/s,0.00 m/s,-0.00 m/s,0.01 rad,0.00 rad,3.12 rad,-15 pixels
156.63 s,4.74 m,4.54 m,0.46 m,-0.13 m/s,0.00 m/s,-0.00 m/s,0.01 rad,0.00 rad,3.12 rad,3 pixels
156.65 s,4.73 m,4.54 m,0.46 m,-0.13 m/s,0.00 m/s,-0.00 m/s,0.01 rad,0.00 rad,3.12 rad,4 pixels
156.67 s,4.73 m,4.54 m,0.46 m,-0.13 m/s,0.00 m/s,-0.00 m/s,0.01 rad,0.00 rad,3.12 rad,4 pixels
156.69 s,4.73 m,4.54 m,0.46 m,-0.13 m/s,0.00 m/s,-0.00 m/s,0.01 rad,0.00 rad,3.12 rad,5 pixels
156.73 s,4.73 m,4.54 m,0.46 m,-0.13 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,3.12 rad,6 pixels
156.84 s,4.71 m,4.54 m,0.46 m,-0.13 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,3.12 rad,7 pixels
156.95 s,4.70 m,4.54 m,0.46 m,-0.13 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,3.12 rad,8 pixels
157.06 s,4.69 m,4.54 m,0.46 m,-0.13 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,3.12 rad,9 pixels
157.16 s,4.67 m,4.54 m,0.46 m,-0.13 m/s,0.01 m/s,-0.00 m/s,0.00 rad,0.00 rad,3.12 rad,10 pixels
157.27 s,4.66 m,4.54 m,0.46 m,-0.13 m/s,0.01 m/s,-0.00 m/s,0.00 rad,0.00 rad,3.12 rad,11 pixels
157.38 s,4.65 m,4.55 m,0.46 m,-0.13 m/s,0.01 m/s,-0.00 m/s,0.00 rad,0.01 rad,3.12 rad,12 pixels
157.49 s,4.63 m,4.55 m,0.46 m,-0.13 m/s,0.02 m/s,-0.00 m/s,0.00 rad,0.01 rad,3.12 rad,13 pixels
157.6 s,4.62 m,4.55 m,0.46 m,-0.13 m/s,0.02 m/s,-0.00 m/s,0.00 rad,0.01 rad,3.12 rad,14 pixels
157.71 s,4.61 m,4.55 m,0.46 m,-0.13 m/s,0.02 m/s,-0.00 m/s,0.00 rad,0.01 rad,3.12 rad,14 pixels
157.81 s,4.59 m,4.55 m,0.46 m,-0.13 m/s,0.03 m/s,-0.00 m/s,0.00 rad,0.01 rad,3.12 rad,15 pixels
157.92 s,4.58 m,4.56 m,0.46 m,-0.13 m/s,0.03 m/s,-0.00 m/s,0.00 rad,0.01 rad,3.12 rad,16 pixels
158.03 s,4.57 m,4.56 m,0.46 m,-0.12 m/s,0.03 m/s,-0.00 m/s,0.00 rad,0.01 rad,3.12 rad,16 pixels
158.13 s,4.56 m,4.56 m,0.46 m,-0.12 m/s,0.04 m/s,-0.00 m/s,0.00 rad,0.01 rad,3.12 rad,16 pixels
158.25 s,4.54 m,4.57 m,0.46 m,-0.12 m/s,0.04 m/s,-0.00 m/s,-0.00 rad,0.01 rad,3.12 rad,17 pixels
158.36 s,4.53 m,4.57 m,0.46 m,-0.12 m/s,0.04 m/s,-0.00 m/s,-0.00 rad,0.01 rad,3.12 rad,17 pixels
158.46 s,4.52 m,4.58 m,0.46 m,-0.12 m/s,0.05 m/s,-0.00 m/s,-0.00 rad,0.01 rad,3.12 rad,17 pixels
158.57 s,4.51 m,4.58 m,0.46 m,-0.11 m/s,0.05 m/s,0.00 m/s,-0.00 rad,0.01 rad,3.12 rad,17 pixels
158.67 s,4.50 m,4.59 m,0.46 m,-0.11 m/s,0.05 m/s,0.00 m/s,-0.00 rad,0.01 rad,3.12 rad,17 pixels
158.77 s,4.49 m,4.59 m,0.46 m,-0.11 m/s,0.06 m/s,0.00 m/s,-0.00 rad,0.01 rad,3.12 rad,17 pixels
158.9 s,4.47 m,4.60 m,0.46 m,-0.11 m/s,0.06 m/s,0.00 m/s,-0.00 rad,0.01 rad,3.12 rad,17 pixels
159.0 s,4.46 m,4.61 m,0.46 m,-0.11 m/s,0.06 m/s,0.00 m/s,-0.00 rad,0.00 rad,3.12 rad,17 pixels
159.1 s,4.45 m,4.61 m,0.46 m,-0.11 m/s,0.06 m/s,0.00 m/s,-0.00 rad,0.00 rad,3.12 rad,16 pixels
159.21 s,4.44 m,4.62 m,0.46 m,-0.10 m/s,0.07 m/s,0.00 m/s,-0.00 rad,0.00 rad,3.12 rad,16 pixels
159.31 s,4.43 m,4.62 m,0.46 m,-0.10 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,3.12 rad,16 pixels
159.42 s,4.42 m,4.63 m,0.46 m,-0.10 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,3.12 rad,15 pixels
159.52 s,4.41 m,4.64 m,0.46 m,-0.10 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,3.12 rad,14 pixels
159.64 s,4.40 m,4.64 m,0.46 m,-0.10 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,3.12 rad,14 pixels
159.74 s,4.39 m,4.65 m,0.46 m,-0.10 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,3.12 rad,13 pixels
159.85 s,4.38 m,4.66 m,0.46 m,-0.10 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,3.12 rad,13 pixels
159.95 s,4.37 m,4.67 m,0.46 m,-0.10 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,3.12 rad,12 pixels
160.06 s,4.36 m,4.67 m,0.46 m,-0.10 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,3.12 rad,11 pixels
160.17 s,4.35 m,4.68 m,0.46 m,-0.10 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,3.12 rad,10 pixels
160.27 s,4.34 m,4.69 m,0.46 m,-0.10 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,3.12 rad,9 pixels
160.38 s,4.33 m,4.70 m,0.46 m,-0.10 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,3.12 rad,9 pixels
160.49 s,4.32 m,4.70 m,0.46 m,-0.10 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,3.11 rad,8 pixels
160.6 s,4.31 m,4.71 m,0.46 m,-0.10 m/s,0.07 m/s,0.00 m/s,0.00 rad,0.00 rad,3.11 rad,7 pixels
160.7 s,4.30 m,4.72 m,0.46 m,-0.10 m/s,0.06 m/s,0.00 m/s,0.00 rad,0.00 rad,3.11 rad,6 pixels
160.8 s,4.29 m,4.72 m,0.46 m,-0.10 m/s,0.06 m/s,0.00 m/s,0.00 rad,0.00 rad,3.11 rad,5 pixels
160.91 s,4.28 m,4.73 m,0.46 m,-0.10 m/s,0.06 m/s,0.00 m/s,0.00 rad,0.00 rad,3.11 rad,5 pixels
161.01 s,4.27 m,4.73 m,0.46 m,-0.10 m/s,0.06 m/s,0.00 m/s,0.00 rad,0.00 rad,3.11 rad,4 pixels
161.12 s,4.27 m,4.74 m,0.46 m,-0.10 m/s,0.06 m/s,0.00 m/s,0.00 rad,0.00 rad,3.11 rad,3 pixels
161.23 s,4.26 m,4.75 m,0.46 m,-0.10 m/s,0.06 m/s,0.00 m/s,0.00 rad,0.00 rad,3.11 rad,3 pixels
161.33 s,4.25 m,4.75 m,0.46 m,-0.10 m/s,0.06 m/s,0.00 m/s,0.00 rad,0.00 rad,3.11 rad,2 pixels
161.44 s,4.24 m,4.76 m,0.46 m,-0.10 m/s,0.05 m/s,0.00 m/s,0.00 rad,0.00 rad,3.11 rad,1 pixels
161.55 s,4.23 m,4.76 m,0.46 m,-0.10 m/s,0.05 m/s,0.00 m/s,0.00 rad,0.00 rad,3.11 rad,1 pixels
161.66 s,4.22 m,4.77 m,0.46 m,-0.10 m/s,0.05 m/s,0.00 m/s,0.00 rad,0.00 rad,3.11 rad,0 pixels
161.76 s,4.21 m,4.77 m,0.46 m,-0.10 m/s,0.05 m/s,0.00 m/s,0.00 rad,0.00 rad,3.11 rad,-1 pixels
161.87 s,4.20 m,4.78 m,0.46 m,-0.10 m/s,0.05 m/s,0.00 m/s,0.00 rad,0.00 rad,3.11 rad,-2 pixels
161.99 s,4.19 m,4.78 m,0.46 m,-0.10 m/s,0.05 m/s,0.00 m/s,0.00 rad,0.00 rad,3.11 rad,-4 pixels
162.11 s,4.18 m,4.79 m,0.46 m,-0.10 m/s,0.05 m/s,0.00 m/s,0.00 rad,0.00 rad,3.11 rad,-5 pixels
162.23 s,4.16 m,4.79 m,0.46 m,-0.10 m/s,0.05 m/s,0.00 m/s,0.00 rad,0.00 rad,3.11 rad,-6 pixels
162.35 s,4.15 m,4.80 m,0.46 m,-0.10 m/s,0.04 m/s,0.00 m/s,0.00 rad,0.00 rad,3.11 rad,-8 pixels
162.47 s,4.14 m,4.80 m,0.46 m,-0.10 m/s,0.04 m/s,0.00 m/s,0.00 rad,-0.00 rad,3.11 rad,-9 pixels
162.59 s,4.13 m,4.81 m,0.46 m,-0.10 m/s,0.04 m/s,0.00 m/s,0.00 rad,-0.00 rad,3.11 rad,-11 pixels
162.71 s,4.12 m,4.81 m,0.46 m,-0.10 m/s,0.03 m/s,0.00 m/s,0.00 rad,-0.00 rad,3.11 rad,-12 pixels
162.83 s,4.11 m,4.82 m,0.46 m,-0.10 m/s,0.03 m/s,0.00 m/s,0.00 rad,-0.00 rad,3.11 rad,-13 pixels
162.95 s,4.10 m,4.82 m,0.46 m,-0.10 m/s,0.03 m/s,0.00 m/s,0.00 rad,0.00 rad,3.11 rad,-13 pixels
163.07 s,4.09 m,4.82 m,0.46 m,-0.10 m/s,0.02 m/s,0.00 m/s,0.00 rad,0.00 rad,3.11 rad,-14 pixels
163.18 s,4.08 m,4.82 m,0.46 m,-0.10 m/s,0.02 m/s,0.00 m/s,0.00 rad,-0.01 rad,3.11 rad,-14 pixels
163.3 s,4.07 m,4.83 m,0.46 m,-0.10 m/s,0.01 m/s,0.00 m/s,0.00 rad,-0.01 rad,3.11 rad,-16 pixels
163.42 s,4.06 m,4.83 m,0.46 m,-0.10 m/s,0.01 m/s,0.00 m/s,0.00 rad,-0.00 rad,3.11 rad,-17 pixels
163.53 s,4.05 m,4.83 m,0.46 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,0.00 rad,3.11 rad,-17 pixels
163.65 s,4.04 m,4.83 m,0.46 m,-0.10 m/s,0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,3.11 rad,-17 pixels
163.77 s,4.03 m,4.83 m,0.46 m,-0.10 m/s,0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,3.11 rad,-16 pixels
163.89 s,4.02 m,4.83 m,0.46 m,-0.10 m/s,0.00 m/s,0.00 m/s,0.00 rad,-0.01 rad,3.11 rad,-16 pixels
164.01 s,4.01 m,4.83 m,0.46 m,-0.10 m/s,-0.00 m/s,0.00 m/s,0.00 rad,-0.01 rad,3.11 rad,-17 pixels
164.12 s,4.00 m,4.83 m,0.46 m,-0.10 m/s,-0.01 m/s,0.00 m/s,0.00 rad,-0.00 rad,3.11 rad,-19 pixels
164.24 s,3.99 m,4.83 m,0.46 m,-0.10 m/s,-0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,3.11 rad,-18 pixels
164.36 s,3.98 m,4.83 m,0.46 m,-0.10 m/s,-0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,3.11 rad,-17 pixels
164.48 s,3.97 m,4.83 m,0.46 m,-0.10 m/s,-0.01 m/s,0.00 m/s,0.00 rad,-0.01 rad,3.11 rad,-16 pixels
164.6 s,3.95 m,4.82 m,0.46 m,-0.10 m/s,-0.02 m/s,0.00 m/s,0.00 rad,-0.01 rad,3.11 rad,-15 pixels
164.72 s,3.94 m,4.82 m,0.46 m,-0.10 m/s,-0.02 m/s,0.00 m/s,0.00 rad,-0.00 rad,3.11 rad,-17 pixels
164.84 s,3.93 m,4.82 m,0.46 m,-0.09 m/s,-0.03 m/s,0.00 m/s,0.00 rad,0.00 rad,3.11 rad,-17 pixels
164.96 s,3.92 m,4.81 m,0.46 m,-0.09 m/s,-0.02 m/s,0.00 m/s,0.00 rad,0.01 rad,3.11 rad,-16 pixels
165.08 s,3.91 m,4.81 m,0.46 m,-0.09 m/s,-0.02 m/s,0.00 m/s,0.00 rad,-0.00 rad,3.11 rad,-15 pixels
165.2 s,3.90 m,4.81 m,0.46 m,-0.09 m/s,-0.03 m/s,0.00 m/s,0.00 rad,-0.01 rad,3.11 rad,-12 pixels
165.32 s,3.89 m,4.81 m,0.46 m,-0.09 m/s,-0.03 m/s,0.00 m/s,0.00 rad,-0.00 rad,3.11 rad,-12 pixels
165.43 s,3.88 m,4.80 m,0.46 m,-0.09 m/s,-0.03 m/s,0.00 m/s,0.00 rad,0.00 rad,3.11 rad,-14 pixels
165.55 s,3.87 m,4.80 m,0.46 m,-0.09 m/s,-0.03 m/s,0.00 m/s,0.00 rad,0.01 rad,3.11 rad,-13 pixels
165.67 s,3.86 m,4.80 m,0.46 m,-0.09 m/s,-0.02 m/s,-0.00 m/s,0.00 rad,0.01 rad,3.11 rad,-12 pixels
165.79 s,3.85 m,4.80 m,0.46 m,-0.10 m/s,-0.02 m/s,0.00 m/s,0.00 rad,-0.00 rad,3.11 rad,-9 pixels
165.9 s,3.84 m,4.79 m,0.46 m,-0.10 m/s,-0.02 m/s,0.00 m/s,0.00 rad,-0.00 rad,3.11 rad,-7 pixels
166.02 s,3.83 m,4.79 m,0.46 m,-0.10 m/s,-0.02 m/s,0.00 m/s,0.00 rad,0.00 rad,3.11 rad,-6 pixels
166.14 s,3.82 m,4.79 m,0.46 m,-0.10 m/s,-0.02 m/s,0.00 m/s,0.00 rad,0.01 rad,3.11 rad,-8 pixels
166.26 s,3.81 m,4.78 m,0.46 m,-0.10 m/s,-0.01 m/s,0.00 m/s,0.00 rad,0.01 rad,3.11 rad,-8 pixels
166.38 s,3.80 m,4.78 m,0.46 m,-0.10 m/s,-0.01 m/s,-0.00 m/s,0.00 rad,0.00 rad,3.11 rad,-7 pixels
166.5 s,3.79 m,4.78 m,0.46 m,-0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.00 rad,3.11 rad,-5 pixels
166.61 s,3.78 m,4.78 m,0.46 m,-0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,0.01 rad,3.11 rad,-3 pixels
166.73 s,3.76 m,4.78 m,0.46 m,-0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,0.01 rad,3.11 rad,-3 pixels
166.85 s,3.75 m,4.78 m,0.46 m,-0.10 m/s,0.01 m/s,-0.00 m/s,0.00 rad,0.01 rad,3.11 rad,-4 pixels
166.96 s,3.74 m,4.78 m,0.46 m,-0.10 m/s,0.01 m/s,-0.00 m/s,0.00 rad,0.00 rad,3.11 rad,-3 pixels
167.08 s,3.73 m,4.79 m,0.46 m,-0.10 m/s,0.02 m/s,-0.00 m/s,0.00 rad,0.00 rad,3.11 rad,-3 pixels
167.19 s,3.72 m,4.79 m,0.46 m,-0.10 m/s,0.02 m/s,-0.00 m/s,0.00 rad,0.00 rad,3.11 rad,-3 pixels
167.31 s,3.71 m,4.79 m,0.46 m,-0.10 m/s,0.02 m/s,-0.00 m/s,0.00 rad,0.00 rad,3.11 rad,-3 pixels
167.43 s,3.70 m,4.79 m,0.46 m,-0.10 m/s,0.02 m/s,-0.00 m/s,0.00 rad,0.00 rad,3.11 rad,-4 pixels
167.55 s,3.69 m,4.79 m,0.46 m,-0.10 m/s,0.02 m/s,-0.00 m/s,0.00 rad,0.00 rad,3.11 rad,-4 pixels
167.67 s,3.68 m,4.80 m,0.46 m,-0.10 m/s,0.02 m/s,-0.00 m/s,0.00 rad,0.00 rad,3.11 rad,-5 pixels
167.78 s,3.67 m,4.80 m,0.46 m,-0.10 m/s,0.02 m/s,-0.00 m/s,0.00 rad,0.00 rad,3.11 rad,-5 pixels
167.9 s,3.66 m,4.80 m,0.46 m,-0.10 m/s,0.02 m/s,-0.00 m/s,0.00 rad,0.00 rad,3.11 rad,-6 pixels
168.02 s,3.65 m,4.80 m,0.46 m,-0.10 m/s,0.02 m/s,-0.00 m/s,0.00 rad,0.00 rad,3.11 rad,-7 pixels
168.14 s,3.64 m,4.81 m,0.46 m,-0.10 m/s,0.02 m/s,-0.00 m/s,0.00 rad,0.00 rad,3.11 rad,-7 pixels
168.25 s,3.63 m,4.81 m,0.46 m,-0.10 m/s,0.02 m/s,-0.00 m/s,0.00 rad,0.00 rad,3.11 rad,-8 pixels
168.37 s,3.62 m,4.81 m,0.46 m,-0.10 m/s,0.01 m/s,-0.00 m/s,0.00 rad,-0.00 rad,3.11 rad,-9 pixels
168.49 s,3.61 m,4.81 m,0.46 m,-0.10 m/s,0.01 m/s,-0.00 m/s,0.00 rad,-0.00 rad,3.11 rad,-9 pixels
168.61 s,3.60 m,4.81 m,0.46 m,-0.10 m/s,0.00 m/s,-0.00 m/s,0.00 rad,-0.01 rad,3.11 rad,-10 pixels
168.73 s,3.59 m,4.81 m,0.46 m,-0.10 m/s,-0.00 m/s,-0.00 m/s,0.00 rad,-0.00 rad,3.11 rad,-10 pixels
168.84 s,3.58 m,4.81 m,0.46 m,-0.10 m/s,-0.01 m/s,-0.00 m/s,0.00 rad,-0.00 rad,3.11 rad,-11 pixels
168.96 s,3.57 m,4.81 m,0.46 m,-0.10 m/s,-0.01 m/s,-0.00 m/s,0.00 rad,0.00 rad,3.11 rad,-11 pixels
169.08 s,3.55 m,4.81 m,0.46 m,-0.10 m/s,-0.01 m/s,-0.00 m/s,0.00 rad,0.00 rad,3.11 rad,-13 pixels
169.2 s,3.54 m,4.81 m,0.46 m,-0.10 m/s,-0.01 m/s,-0.00 m/s,0.00 rad,-0.01 rad,3.11 rad,-13 pixels
