Timestamp (s),Position_X (m),Position_Y (m),Position_Z (m),Speed_X (m/s),Speed_Y (m/s),Speed_Z (m/s),Pitch (rad),Roll (rad),Yaw (rad),Image_Center_Offset (pixels)
98.67 s,4.70 m,1.18 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
98.78 s,4.70 m,1.19 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
98.89 s,4.70 m,1.20 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
98.99 s,4.70 m,1.21 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
99.1 s,4.70 m,1.22 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
99.21 s,4.70 m,1.23 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
99.32 s,4.70 m,1.24 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
99.43 s,4.70 m,1.25 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
99.55 s,4.70 m,1.26 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
99.65 s,4.70 m,1.26 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
99.77 s,4.70 m,1.27 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
99.87 s,4.70 m,1.28 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
99.98 s,4.70 m,1.29 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
100.09 s,4.70 m,1.30 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
100.19 s,4.70 m,1.31 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
100.3 s,4.70 m,1.32 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
100.4 s,4.70 m,1.33 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
100.52 s,4.70 m,1.34 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
100.61 s,4.70 m,1.35 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
100.73 s,4.70 m,1.37 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
100.83 s,4.70 m,1.37 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
100.94 s,4.70 m,1.38 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
101.06 s,4.70 m,1.40 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
101.16 s,4.70 m,1.40 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
101.26 s,4.70 m,1.41 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
101.38 s,4.70 m,1.42 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
101.47 s,4.70 m,1.43 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
101.59 s,4.70 m,1.45 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
101.69 s,4.70 m,1.45 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
101.79 s,4.70 m,1.46 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
101.89 s,4.70 m,1.47 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
102.01 s,4.70 m,1.48 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
102.11 s,4.70 m,1.49 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
102.22 s,4.70 m,1.50 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
102.33 s,4.70 m,1.51 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
102.43 s,4.70 m,1.52 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
102.55 s,4.70 m,1.53 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
102.66 s,4.70 m,1.54 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
102.75 s,4.70 m,1.55 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
102.86 s,4.70 m,1.56 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
102.97 s,4.70 m,1.57 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
103.08 s,4.70 m,1.58 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
103.19 s,4.70 m,1.59 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
103.29 s,4.70 m,1.60 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
103.39 s,4.70 m,1.61 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
103.5 s,4.70 m,1.62 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
103.61 s,4.70 m,1.63 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
103.72 s,4.70 m,1.64 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
103.83 s,4.70 m,1.65 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
103.93 s,4.70 m,1.66 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
104.04 s,4.70 m,1.67 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
104.15 s,4.70 m,1.68 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
104.26 s,4.70 m,1.69 m,0.46 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
104.37 s,4.70 m,1.70 m,0.46 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
104.47 s,4.70 m,1.71 m,0.46 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
104.57 s,4.70 m,1.72 m,0.46 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
104.69 s,4.70 m,1.73 m,0.46 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
104.79 s,4.70 m,1.74 m,0.46 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
104.89 s,4.70 m,1.75 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
105.0 s,4.70 m,1.76 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
105.11 s,4.70 m,1.77 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
105.23 s,4.70 m,1.78 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
105.41 s,4.70 m,1.80 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
105.44 s,4.70 m,1.80 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
105.58 s,4.70 m,1.81 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
105.65 s,4.71 m,1.82 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
105.76 s,4.71 m,1.83 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
105.88 s,4.71 m,1.84 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
105.99 s,4.71 m,1.85 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
106.1 s,4.71 m,1.86 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
106.2 s,4.71 m,1.87 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
106.3 s,4.71 m,1.88 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
106.4 s,4.71 m,1.89 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
106.51 s,4.71 m,1.90 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
106.62 s,4.71 m,1.91 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
106.74 s,4.71 m,1.92 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
106.85 s,4.71 m,1.93 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
107.02 s,4.71 m,1.94 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
107.08 s,4.71 m,1.95 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
107.19 s,4.71 m,1.96 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
107.3 s,4.71 m,1.97 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
107.4 s,4.71 m,1.98 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
107.51 s,4.71 m,1.99 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
107.62 s,4.71 m,2.00 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
107.72 s,4.71 m,2.01 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
107.83 s,4.71 m,2.02 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
107.93 s,4.71 m,2.03 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
108.06 s,4.71 m,2.04 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
108.15 s,4.71 m,2.05 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
108.27 s,4.71 m,2.06 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
108.37 s,4.71 m,2.07 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
108.48 s,4.71 m,2.08 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
108.59 s,4.71 m,2.09 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
108.71 s,4.71 m,2.10 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
108.81 s,4.71 m,2.11 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
108.92 s,4.71 m,2.12 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
109.03 s,4.71 m,2.13 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
109.13 s,4.71 m,2.14 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
109.24 s,4.71 m,2.15 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
109.35 s,4.71 m,2.16 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
109.45 s,4.71 m,2.17 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
109.55 s,4.71 m,2.18 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
109.67 s,4.71 m,2.19 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
109.78 s,4.71 m,2.20 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
109.89 s,4.71 m,2.21 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
110.01 s,4.71 m,2.22 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
110.13 s,4.71 m,2.23 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
110.23 s,4.71 m,2.24 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
110.34 s,4.71 m,2.25 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
110.46 s,4.71 m,2.26 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
110.57 s,4.71 m,2.27 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
110.69 s,4.71 m,2.28 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
110.8 s,4.71 m,2.29 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
110.9 s,4.71 m,2.30 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
111.01 s,4.71 m,2.31 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
111.12 s,4.71 m,2.32 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
111.23 s,4.71 m,2.32 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
111.34 s,4.71 m,2.33 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
111.45 s,4.70 m,2.35 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
111.56 s,4.70 m,2.36 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
111.67 s,4.70 m,2.37 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
111.77 s,4.70 m,2.37 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
111.87 s,4.70 m,2.38 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
111.97 s,4.70 m,2.39 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
112.08 s,4.70 m,2.40 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
112.2 s,4.70 m,2.41 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
112.31 s,4.70 m,2.42 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
112.41 s,4.70 m,2.43 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
112.52 s,4.70 m,2.44 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
112.63 s,4.70 m,2.45 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
112.73 s,4.70 m,2.46 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
112.84 s,4.70 m,2.47 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
112.95 s,4.70 m,2.48 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
113.06 s,4.70 m,2.49 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
113.17 s,4.70 m,2.50 m,0.46 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
113.29 s,4.70 m,2.51 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
113.39 s,4.70 m,2.52 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
113.49 s,4.70 m,2.53 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
113.6 s,4.70 m,2.54 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
113.71 s,4.70 m,2.55 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
113.81 s,4.70 m,2.56 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
113.92 s,4.71 m,2.57 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
114.02 s,4.71 m,2.58 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
114.13 s,4.71 m,2.59 m,0.46 m,0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
114.24 s,4.71 m,2.60 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
114.35 s,4.71 m,2.61 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
114.46 s,4.71 m,2.62 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
114.57 s,4.71 m,2.63 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
114.68 s,4.71 m,2.64 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
114.78 s,4.71 m,2.65 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
114.89 s,4.71 m,2.66 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
114.99 s,4.71 m,2.67 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
115.11 s,4.71 m,2.68 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
115.21 s,4.71 m,2.69 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
115.31 s,4.71 m,2.70 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
115.44 s,4.71 m,2.71 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
115.55 s,4.71 m,2.72 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
115.66 s,4.71 m,2.73 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
115.78 s,4.71 m,2.74 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.54 rad,0 pixels
116.8 s,4.71 m,2.83 m,0.46 m,-0.04 m/s,0.09 m/s,0.00 m/s,0.01 rad,-0.01 rad,2.29 rad,0 pixels
116.92 s,4.70 m,2.84 m,0.46 m,-0.05 m/s,0.08 m/s,0.00 m/s,0.01 rad,-0.01 rad,2.33 rad,0 pixels
117.04 s,4.70 m,2.85 m,0.46 m,-0.07 m/s,0.07 m/s,0.00 m/s,0.01 rad,-0.02 rad,2.35 rad,0 pixels
117.16 s,4.69 m,2.86 m,0.46 m,-0.09 m/s,0.06 m/s,0.00 m/s,0.01 rad,-0.03 rad,2.35 rad,0 pixels
117.28 s,4.68 m,2.86 m,0.46 m,-0.11 m/s,0.04 m/s,0.00 m/s,0.01 rad,-0.02 rad,2.35 rad,0 pixels
117.4 s,4.66 m,2.86 m,0.46 m,-0.13 m/s,0.04 m/s,0.00 m/s,0.01 rad,-0.00 rad,2.35 rad,0 pixels
117.52 s,4.65 m,2.87 m,0.46 m,-0.13 m/s,0.04 m/s,0.00 m/s,0.01 rad,0.00 rad,2.35 rad,0 pixels
117.63 s,4.64 m,2.87 m,0.46 m,-0.13 m/s,0.03 m/s,0.00 m/s,0.00 rad,-0.01 rad,2.34 rad,0 pixels
117.76 s,4.62 m,2.88 m,0.46 m,-0.14 m/s,0.02 m/s,0.00 m/s,0.00 rad,-0.02 rad,2.34 rad,0 pixels
117.87 s,4.61 m,2.88 m,0.46 m,-0.15 m/s,0.01 m/s,0.00 m/s,0.00 rad,-0.01 rad,2.34 rad,0 pixels
117.99 s,4.59 m,2.88 m,0.46 m,-0.16 m/s,0.01 m/s,0.00 m/s,0.00 rad,-0.00 rad,2.33 rad,0 pixels
118.11 s,4.57 m,2.88 m,0.46 m,-0.16 m/s,0.01 m/s,0.00 m/s,0.00 rad,0.01 rad,2.33 rad,0 pixels
118.23 s,4.56 m,2.88 m,0.46 m,-0.15 m/s,0.01 m/s,0.00 m/s,0.00 rad,0.00 rad,2.33 rad,0 pixels
118.34 s,4.55 m,2.88 m,0.46 m,-0.16 m/s,0.01 m/s,0.00 m/s,0.00 rad,-0.01 rad,2.33 rad,0 pixels
118.46 s,4.53 m,2.88 m,0.46 m,-0.16 m/s,0.00 m/s,0.00 m/s,0.00 rad,-0.02 rad,2.33 rad,0 pixels
118.58 s,4.51 m,2.88 m,0.46 m,-0.17 m/s,-0.01 m/s,0.00 m/s,0.00 rad,-0.01 rad,2.33 rad,0 pixels
118.69 s,4.49 m,2.88 m,0.46 m,-0.18 m/s,-0.01 m/s,0.00 m/s,0.00 rad,-0.00 rad,2.33 rad,0 pixels
118.81 s,4.47 m,2.88 m,0.46 m,-0.17 m/s,-0.01 m/s,0.00 m/s,0.00 rad,0.01 rad,2.33 rad,0 pixels
118.93 s,4.45 m,2.88 m,0.46 m,-0.16 m/s,-0.00 m/s,0.00 m/s,0.00 rad,0.01 rad,2.33 rad,0 pixels
119.05 s,4.44 m,2.88 m,0.46 m,-0.16 m/s,0.00 m/s,0.00 m/s,0.00 rad,-0.00 rad,2.33 rad,0 pixels
119.16 s,4.42 m,2.88 m,0.46 m,-0.16 m/s,-0.00 m/s,0.00 m/s,0.00 rad,-0.01 rad,2.33 rad,0 pixels
119.28 s,4.40 m,2.88 m,0.46 m,-0.17 m/s,-0.01 m/s,0.00 m/s,0.00 rad,-0.01 rad,2.33 rad,0 pixels
119.4 s,4.38 m,2.87 m,0.46 m,-0.17 m/s,-0.01 m/s,0.00 m/s,0.00 rad,0.01 rad,2.33 rad,0 pixels
